69|N356482498|59.6405558|30.7659561|Ульяновка
68|N356483112|59.8025488|30.6243710|Овцино
69|N356483118|59.7829270|30.6309555|Понтонный
147|N356880631|59.9461327|30.3931156|К. Маркс
147|N356880633|59.9466064|30.3931447|Ф. Энгельс
167|N357076692|60.0945043|30.4720432|Капитолово
167|N357076694|60.2463923|30.4653063|Пери
167|N357076696|60.3175399|30.4307800|Грузино
167|N357208840|60.1726069|29.4305720|Приветненское
67|N357653271|59.9298014|30.7074732|Загородный жилой комплекс "Уварово"
67|N358075324|60.1971213|30.3138558|Касимово
168|N359702845|59.8749296|30.3762716|Магазин «Гранат»
168|N359702887|59.8972049|30.3543624|Волковский проспект
166|N359711515|59.8944447|30.3592894|Волковская
166|N359711518|59.9139830|30.3498802|Обводный канал
147|N360040747|59.8690695|30.3287104|Г.К. Жуков
162|N360861109|60.0482083|30.4649950|Фаэтон
67|N360864680|60.1372261|30.4699131|Сярьги
105|N361533334|59.9654913|30.4363105|Полушка
105|N361533377|59.9720240|30.4358508|Лайм
161|N362831206|59.9969119|29.7663759|Гостиный двор
161|N362831214|60.0020496|29.7634797|Кронштадтские ворота
161|N365073186|60.0083261|30.3624714|Улица Курчатова
161|N365075021|60.0065392|30.3555958|Проспект Тореза
161|N367890809|59.8747382|30.3895596|Пражская улица
161|N367890810|59.8743847|30.3878063|Пражская улица
161|N367890811|59.8772307|30.3980701|Улица Белы Куна
161|N367890812|59.8728745|30.4046039|Софийская улица, 43
161|N367890813|59.8733404|30.4045647|Софийская улица, 43
67|N368031063|59.9668400|30.6463859|Орово
167|N368492380|59.8952835|30.3253191|Бадаевская
165|N369844649|60.0319406|30.6270656|Мойка-Люкс
46|N369846684|60.0195472|30.6475427|Сбербанк
6|N369847039|60.0319419|30.6300455|Наири
47|N369851253|60.0472710|30.4627937|Констанс-банк
161|N369854670|60.0473604|30.4619178|Медвежий Стан
161|N369854671|60.0473196|30.4626673|Медвежий Стан
144|N370954283|59.9363140|30.3417557|Дом кино
88|N370954286|59.9363463|30.3417706|Цветы
161|N371251530|60.0458390|30.4506470|Мурино (у Вимоса)
161|N371251531|60.0458159|30.4514836|Мурино (у Вимоса)
78|N371251532|60.0458952|30.4505586|Автозапчасти ВАЗ
161|N371253325|59.8962953|30.3577845|Станция метро «Волковская»
88|N371254514|59.8660888|30.3202506|4 Сезона
26|N371254516|59.8663626|30.3198361|KFC
68|N372951576|59.8293419|30.2091066|Ульянка
68|N372968064|59.8398605|30.2542836|Дачное
69|N373930564|59.9404310|31.0336955|Шлиссельбург
70|N373930581|59.9075049|31.0728782|Синявино
70|N373931081|59.6141820|30.1696569|Малое Верево
161|N376938432|60.0579358|30.4777639|Новое Девяткино
161|N376938447|60.0582900|30.4800751|Новое Девяткино (Призма)
69|N376938459|60.0580238|30.4754348|Новое Девяткино
161|N378031962|59.8782337|30.3363511|Сызранская улица
77|N380179198|59.9437999|31.0343746|"Великолукский мясокомбинат"
14|N380179213|59.9434926|31.0357254|Шлиссельбург 187320
6|N380179312|59.9404527|31.0464712|Петровская
78|N380190521|59.9447742|31.0363177|"Автодом"
147|N380190524|59.9458094|31.0308790|"Погибшим кораблям в 1941-1945гг."
161|N380729632|59.9441608|30.3056973|Биржевая площадь
168|N382403350|59.9566165|30.3192324|станция метро "Горьковская"
78|N386849943|59.9859113|30.3641101|EuroAuto
14|N387285557|59.8800069|30.9886879|Отделение связи №187340
161|N388236439|59.9635050|30.4376092|Проспект Энергетиков, 46
161|N388237421|59.9602800|30.4363606|Проспект Энергетиков
161|N388237641|59.9594622|30.4378792|Шоссе Революции
161|N389451469|59.9076578|30.2990075|Балтийский вокзал
143|N391377064|59.9896117|29.7336081|форт Петр I
168|N391468575|59.9856301|30.2540993|Администрация Приморского района
31|N392059029|59.9304475|30.3051380|Американская Медицинская Клиника
6|N393051758|59.9145004|30.4021769|Гостевой дом
167|N393980264|60.0930390|29.9584996|Сестрорецк
78|N394493268|59.9330711|31.0091026|Шиномонтаж
161|N394829991|59.9554171|30.2983346|Пионерская улица
29|N394830180|59.9523046|30.2972882|Наш Питер
161|N394830183|59.9519402|30.2972348|Переулок Талалихина
167|N395306323|59.9093033|30.2374901|Новый порт
